개방자치단,관리번호,인허가일자,인허가취소,영업상태코,영업상태명,상세영업상,상세영업_1,폐업일자,휴업시작일,휴업종료일,재개업일자,전화번호,소재지면적,소재지우편,지번주소,도로명주소,도로명우편,사업장명,최종수정일,데이터갱신,데이터갱_1,업태구분명,좌표정보(X,좌표정보(Y,축산업무구,축산물가공,축산일련번,권리주체일,총인원
3150000,3.15E+17,20200121,,1,영업/정상,0,정상,,,,,226627515,0,,서울특별시 강서구 방화동 245-31,서울특별시 강서구 방화대로33길 3 1~2층 (방화동),7605,마곡M동물의료센터,2.02112E+13,U,44552.11111,,939555.4446,1952053.592,동물병원,,,0,0
3150000,3.15E+17,20200616,,1,영업/정상,0,정상,,,,,02-2235-1533,,,서울특별시 강서구 등촌동 680 한울빌딩,서울특별시 강서구 강서로62길 10 한울빌딩 1층 (등촌동),7583,차지우동물병원,2.02105E+13,U,44349.11111,,941677.7344,1951404.421,동물병원,,,0,
3150000,3.15E+17,20210706,,1,영업/정상,0,정상,,,,,02-2664-8275,0,,서울특별시 강서구 내발산동 702-16,서울특별시 강서구 강서로 282 1층 (내발산동),7680,우장산동물의료센터,2.02107E+13,I,44385.01589,,941329.2239,1950076.422,동물병원,,,0,0
3150000,3.15E+17,20210811,,1,영업/정상,0,정상,,,,,02-2666-2611,0,,서울특별시 강서구 내발산동 750 발산로얄타워,서울특별시 강서구 수명로 82 발산로얄타워 2층 202호 (내발산동),7635,마음사랑 동물병원,2.02108E+13,U,44423.11111,,940436.7298,1950365.288,동물병원,,,0,0
3150000,3.15E+17,20071211,,1,영업/정상,0,정상,,,,,2665-8256,0,,서울특별시 강서구 방화동 1265번지 24통4반 숲속마을 402동 502호,서울특별시 강서구 방화대로47가길 7 (방화동 방화샤르망1오피스텔),7511,굿모닝동물병원,2.01905E+13,U,43597.11111,,939269.2256,1952930.725,동물병원,,,0,
3150000,3.15E+17,20080110,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강서구 화곡동 313번지 목동신시가지 아파트 902-203,서울특별시 강서구 강서로 254 (화곡동 우장산아이파크이편한세상),7691,다나동물병원,2.01904E+13,U,43586.11111,,941409.6821,1950106.501,동물병원,,,0,
3150000,3.15E+17,20100317,,1,영업/정상,0,정상,,,,,02-2693-0075,76.14,,서울특별시 강서구 화곡동 1070-1번지,서울특별시 강서구 화곡로 112 1층 (화곡동),7718,파스텔동물병원,2.01903E+13,U,43533.11111,,941132.8841,1948843.852,동물병원,,,0,
3150000,3.15E+17,20100512,,1,영업/정상,0,정상,,,,,02-2697-0052,32.8,,서울특별시 강서구 내발산동 722-15,서울특별시 강서구 강서로45길 28 (내발산동),7639,오즈동물병원,2.02202E+13,U,44597.11111,,941149.1651,1949768.169,동물병원,,,0,0
3150000,3.15E+17,20110118,,1,영업/정상,0,정상,,,,,3665-1838,49.6,,서울특별시 강서구 가양동 17번지 4통10반 파크리오 119동 403호,서울특별시 강서구 양천로 431 (가양동 홈플러스가양점),7527,가양쿨펫동물병원,2.01508E+13,I,43343.99999,,942533.3877,1951550.496,동물병원,,,0,
3150000,3.15E+17,20110607,,1,영업/정상,0,정상,,,,,02-2667-5666,49.2,,서울특별시 강서구 내발산동 1139번지 16통3반 초록아파트 107동 702호,서울특별시 강서구 수명로 74 (내발산동 발산시티타워),7635,스마일동물병원,2.01508E+13,I,43343.99999,,940413.4485,1950269.164,동물병원,,,0,
3150000,3.15E+17,20130103,,1,영업/정상,0,정상,,,,,,126.72,,서울특별시 강서구 등촌동 628-13번지 101-1호,서울특별시 강서구 양천로 510 1층 101-1호 (등촌동 현대프린스텔빌딩),7548,24시 안박동물병원,2.02006E+13,U,43996.11111,,943082.7578,1951082.76,동물병원,,,0,
3150000,3.15E+17,20021205,,1,영업/정상,0,정상,,,,,3665-5982,0,,서울특별시 강서구 내발산동 655-12,서울특별시 강서구 강서로 333 104호 105호 (내발산동),7632,박동물병원,2.02105E+13,U,44335.11111,,941362.8797,1950582.651,동물병원,,,0,
3150000,3.15E+17,20021205,,1,영업/정상,0,정상,,,,,2608-0973,0,,서울특별시 강서구 화곡동 861-8번지 9통2반,서울특별시 강서구 곰달래로 199 (화곡동 고득영동물병원),7749,고득영동물병원,2.01508E+13,I,43343.99999,,942945.0643,1947904.652,동물병원,,,0,
3150000,3.15E+17,20021205,,1,영업/정상,0,정상,,,,,2602-7582,0,,서울특별시 강서구 화곡동 904번지 8통8반 목동신시가지아파트 405동 805호,서울특별시 강서구 화곡로 143 (화곡동 충효빌딩),7714,우장동물병원,2.01903E+13,U,43533.11111,,941415.0432,1948992.917,동물병원,,,0,
3150000,3.15E+17,20021205,,1,영업/정상,0,정상,,,,,2691-5900,0,,서울특별시 강서구 화곡동 421-23번지,서울특별시 강서구 곰달래로15길 46 (화곡동 강서동물병원),7771,강서동물병원,2.01905E+13,U,43588.11111,,941575.4374,1948001.199,동물병원,,,0,
3160000,3.16E+17,20200420,,1,영업/정상,0,정상,,,,,02-2672-7582,0,,서울특별시 구로구 신도림동 400-1 110호,서울특별시 구로구 신도림로 7 1층 110호 (신도림동),8206,구로다나은동물병원,2.02201E+13,U,44568.11111,,944878.3494,1945089.11,동물병원,,,0,0
3160000,3.16E+17,20200515,,1,영업/정상,0,정상,,,,,02-2636-7645,0,,서울특별시 구로구 구로동 631-23 서울반려동물교육센터,서울특별시 구로구 경인로 472 서울반려동물교육센터 (구로동),8278,서울동물복지지원센터 동물병원(구로),2.02108E+13,U,44421.11111,,944330.5741,1944177.906,동물병원,,,O00,0
3160000,3.16E+17,20210906,,1,영업/정상,0,정상,,,,,02-2687-7582,,,서울특별시 구로구 항동 121-1 203 204호,서울특별시 구로구 서해안로 2096 203 204호 (항동),8368,클로버 동물병원,2.02109E+13,I,44447.01586,,940070.1988,1942189.852,동물병원,,,0,0
3160000,3.16E+17,20210427,,1,영업/정상,0,정상,,,,,02-6949-3575,52.58,,서울특별시 구로구 신도림동 435-10 신도림3차푸르지오아파트,서울특별시 구로구 경인로 619-3 201호 (신도림동 신도림3차푸르지오아파트),8210,24시 신도림S동물의료센터,2.02108E+13,U,44416.11111,,945492.6792,1945159.109,동물병원,,,0,0
3160000,3.16E+17,20200909,,1,영업/정상,0,정상,,,,,220887578,0,,서울특별시 구로구 항동 128-14 와이제이프라자 104 204호,서울특별시 구로구 항동로3길 4 와이제이프라자 104 204호 (항동),8368,항동푸른숲동물병원,2.02201E+13,U,44568.11111,,940216.0776,1942320.375,동물병원,,,0,0
3160000,3.16E+17,20070608,,1,영업/정상,0,정상,,,,,861-0075,54.52,,서울특별시 구로구 구로동 722-4,서울특별시 구로구 구로동로 111-1 (구로동),8316,푸른동물병원,2.02201E+13,U,44568.11111,,945499.0932,1943133.918,동물병원,,,0,0
3160000,3.16E+17,20040410,,1,영업/정상,0,정상,,,,,2060-8673,0,,서울특별시 구로구 개봉동 353-15번지,서울특별시 구로구 개봉로 121 (개봉동),8274,굿모닝 동물병원,2.01903E+13,U,43533.11111,,943015.0766,1944045.654,동물병원,,,0,
3160000,3.16E+17,19990906,,1,영업/정상,0,정상,,,,,839-7585,0,,서울특별시 구로구 구로동 309-2 지상1층 지하1층,서울특별시 구로구 도림로 72 1B1층 (구로동),8371,라라동물의료원,2.0201E+13,U,44127.11111,,946150.5707,1943210.937,동물병원,,,0,
3160000,3.16E+17,19991209,,1,영업/정상,0,정상,,,,,869-7582,84,,서울특별시 구로구 구로동 505-17 유성빌딩,서울특별시 구로구 구로중앙로31길 30 24시 지구촌 동물 메디컬센터 (구로동),8280,24시 지구촌 동물메디컬 센터,2.02109E+13,U,44450.11111,,945548.1821,1944265.514,동물병원,,,0,0
3160000,3.16E+17,19990128,,1,영업/정상,0,정상,,,,,2615-5014,16.41,,서울특별시 구로구 고척동 265-4번지 28통8반,서울특별시 구로구 고척로 157 (고척동),8246,개봉동물병원,2.01903E+13,U,43533.11111,,942576.4697,1944802.125,동물병원,,,0,
3160000,3.16E+17,20041124,,1,영업/정상,0,정상,,,,,2681-7585,0,,서울특별시 구로구 개봉동 175-8 청실아파트 상가 211호,서울특별시 구로구 경인로40길 25 상가동 211호 (개봉동 청실아파트),8276,한샘동물병원,2.02108E+13,U,44429.11111,,943334.6495,1943913.036,동물병원,,,0,0
3160000,3.16E+17,20010522,,1,영업/정상,0,정상,,,,,2686-3939,102.2,,서울특별시 구로구 개봉동 403-144 2층,서울특별시 구로구 개봉로 38-1 광훈빌딩 2층 (개봉동),8333,케이나인종합동물병원,2.02109E+13,U,44450.11111,,943032.9352,1943205.621,동물병원,,,0,0
3160000,3.16E+17,20030121,,1,영업/정상,0,정상,,,,,2636-3992,0,,서울특별시 구로구 신도림동 337번지 신도림1차푸르지오 101동 139호,서울특별시 구로구 경인로 661 신도림1차푸르지오 101동 139호 (신도림동),8208,신도림동물병원,2.01903E+13,U,43533.11111,,945817.7572,1945442.927,동물병원,,,0,
3160000,3.16E+17,20121211,,1,영업/정상,0,정상,,,,,859-8775,72.6,,서울특별시 구로구 구로동 501-12번지 진명빌딩,서울특별시 구로구 구로중앙로34길 30 진명빌딩 (구로동),8293,벨라동물병원,2.01903E+13,U,43533.11111,,945534.0807,1944463.762,동물병원,,,0,
3160000,3.16E+17,20140303,,1,영업/정상,0,정상,,,,,02-2060-7512,69.6,,서울특별시 구로구 천왕동 279-3 골드프라자 201호,서울특별시 구로구 천왕로 106 골드프라자 201호 (천왕동),8365,안정택동물병원,2.02201E+13,U,44568.11111,,941524.025,1943183.061,동물병원,,,0,0
3160000,3.16E+17,20140811,,1,영업/정상,0,정상,,,,,2619-5102,0,,서울특별시 구로구 개봉동 492 개봉푸르지오,서울특별시 구로구 남부순환로 775 (개봉동 개봉푸르지오),8236,24시 명동물메디컬센터,2.02201E+13,U,44568.11111,,942309.8839,1944466.81,동물병원,,,0,0
3160000,3.16E+17,19930319,,1,영업/정상,0,정상,,,,,2619-0888,64.6,,서울특별시 구로구 개봉동 403-138,서울특별시 구로구 개봉로 50 (개봉동),8332,개명동물병원,2.02201E+13,U,44568.11111,,943024.2787,1943327.485,동물병원,,,0,0
3160000,3.16E+17,19981118,,1,영업/정상,0,정상,,,,,2686-8008,14,,서울특별시 구로구 오류동 48-1,서울특별시 구로구 경인로 196 (오류동),8271,금강종합동물병원,2.02201E+13,U,44568.11111,,941846.0822,1943910.701,동물병원,,,0,0
3160000,3.16E+17,20040316,,1,영업/정상,0,정상,,,,,2619-7533,0,,서울특별시 구로구 고척동 50-95번지,서울특별시 구로구 중앙로 67 (고척동),8224,해피동물병원,2.01903E+13,U,43533.11111,,943511.3997,1944808.935,동물병원,,,0,
3160000,3.16E+17,20151203,,1,영업/정상,0,정상,,,,,02-2611-5223,0,,서울특별시 구로구 궁동 170-11 2층,서울특별시 구로구 오리로 1286 2층 (궁동),8255,365 마음동물병원,2.02109E+13,U,44450.11111,,940705.9424,1944019.764,동물병원,,,0,0
3160000,3.16E+17,20160229,,1,영업/정상,0,정상,,,,,267347500,0,,서울특별시 구로구 구로동 650-4 SK허브수 B동 205호,서울특별시 구로구 구일로10길 27 SK허브수 B동 2층 5호 (구로동),8323,허브동물병원,2.02201E+13,U,44568.11111,,944480.1517,1943949.523,동물병원,,,0,0
3160000,3.16E+17,20180411,,1,영업/정상,0,정상,,,,,236660204,0,,서울특별시 구로구 고척동 343 고척 월드메르디앙 109동 5호,서울특별시 구로구 중앙로8길 11 109동 5호 (고척동 고척 월드메르디앙),8223,드림동물병원,2.02201E+13,U,44568.11111,,943639.0301,1944738.941,동물병원,,,0,0
3160000,3.16E+17,19831010,,1,영업/정상,0,정상,,,,,2612-3232,24.96,,서울특별시 구로구 오류동 33-1 예성라온팰리스 103동 101호,서울특별시 구로구 경인로 236 예성라온팰리스 103동 101호 (오류동),8270,오류동물병원,2.02008E+13,U,44050.11111,,942198.5118,1944098.408,동물병원,,,0,
3160000,3.16E+17,19931220,,1,영업/정상,0,정상,,,,,851-1368,24.5,,서울특별시 구로구 구로동 152-6,서울특별시 구로구 도림로 98 (구로동),8369,사랑동물병원,2.02201E+13,U,44568.11111,,946349.5614,1943377.47,동물병원,,,0,0
3160000,3.16E+17,20100317,,1,영업/정상,0,정상,,,,,2631-0085,0,,서울특별시 구로구 신도림동 432-1 신도림에스케이뷰 101동 103호 104호,서울특별시 구로구 경인로 638 101동 1층 34호 (신도림동 신도림에스케이뷰),8209,구로종합동물병원,2.02201E+13,U,44568.11111,,945705.8801,1945175.624,동물병원,,,0,0
3160000,3.16E+17,20110406,,1,영업/정상,0,정상,,,,,2066-2579,0,,서울특별시 구로구 오류동 166-9,서울특별시 구로구 오류로 55 (오류동),8342,캥거루 동물병원,2.02201E+13,U,44568.11111,,941560.6601,1943298.301,동물병원,,,0,0
3160000,3.16E+17,20110607,,1,영업/정상,0,정상,,,,,3439-7533,0,,서울특별시 구로구 신도림동 337 홈플러스 신도림점 지하1층,서울특별시 구로구 경인로 661 홈플러스 신도림점 지하1층 (신도림동),8208,아이러브펫동물병원(신도림점),2.02201E+13,U,44568.11111,,945817.7572,1945442.927,동물병원,,,0,0
3160000,3.16E+17,20201229,,1,영업/정상,0,정상,,,,,02-2135-5866,0,,서울특별시 구로구 고척동 50-48 고척프라자,서울특별시 구로구 중앙로 64 고척프라자 (고척동),8218,올리브동물병원,2.02201E+13,U,44568.11111,,943609.0306,1944834.045,동물병원,,,0,0
3160000,3.16E+17,20200501,,1,영업/정상,0,정상,,,,,28567582,,,서울특별시 구로구 고척동 76-38번지 원메디타운 201호,서울특별시 구로구 경인로 403 원메디타운 2층 201호 (고척동),8227,고척원동물의료센터,2.02005E+13,I,43954.0162,,943730.0125,1944197.589,동물병원,,,0,
3170000,3.17E+17,20070405,,1,영업/정상,0,정상,,,,,805-2825,0,,서울특별시 금천구 독산동 1077-31번지,서울특별시 금천구 시흥대로 276 (독산동),8623,파랑새동물병원,2.0191E+13,U,43750.11111,,946824.3084,1939765.552,동물병원,,,0,
3170000,3.17E+17,20071109,,1,영업/정상,0,정상,,,,,809-0075,0,,서울특별시 금천구 독산동 1150번지 금천롯데캐슬골드파크2차,서울특별시 금천구 벚꽃로 30 211호 (독산동 금천롯데캐슬골드파크2차),8608,금나래동물병원,2.02003E+13,U,43908.11111,,946349.6722,1939760.96,동물병원,,,0,
3170000,3.17E+17,20081017,,1,영업/정상,0,정상,,,,,805-4758,0,,서울특별시 금천구 시흥동 262-6번지,서울특별시 금천구 금하로 745 (시흥동),8656,노아동물병원,2.01901E+13,U,43485.11111,,947971.1608,1938860.05,동물병원,,,0,
3170000,3.17E+17,20120622,,1,영업/정상,0,정상,,,,,,0,,서울특별시 금천구 독산동 102-12번지 9통9반,서울특별시 금천구 두산로 71 (독산동 롯데빅마켓 3층),8524,쿨펫동물병원,2.01206E+13,I,43343.99999,,946494.3804,1941130.693,동물병원,,,0,
3170000,3.17E+17,20160608,,1,영업/정상,0,정상,,,,,,0,,서울특별시 금천구 독산동 1023-14번지,서울특별시 금천구 독산로 225 1층 (독산동),8581,독산온동물병원,2.01606E+13,I,43343.99999,,947004.1984,1940730.767,동물병원,,,0,
3170000,3.17E+17,20030711,,1,영업/정상,0,정상,,,,,894-3030,0,,서울특별시 금천구 시흥동 837-37,서울특별시 금천구 독산로 58 (시흥동),8573,제일종합동물병원,2.02109E+13,U,44455.11111,,947412.5319,1939124.745,동물병원,,,0,0
3170000,3.17E+17,20050525,,1,영업/정상,0,정상,,,,,804-0975,143,,서울특별시 금천구 시흥동 909-5번지,서울특별시 금천구 금하로 694 (시흥동),8642,은행나무종합동물병원,2.01203E+13,I,43343.99999,,947490.9253,1939018.633,동물병원,,,0,
3170000,3.17E+17,20070405,,1,영업/정상,0,정상,,,,,806-8355,0,,서울특별시 금천구 시흥동 838-33번지,서울특별시 금천구 금하로 679 (시흥동),8627,조정연동물병원,2.01203E+13,I,43343.99999,,947373.1996,1939128.967,동물병원,,,0,
3170000,3.17E+17,20070405,,1,영업/정상,0,정상,,,,,856-4113,0,,서울특별시 금천구 독산동 193-31번지,서울특별시 금천구 독산로 272 (독산동),8557,그린동물병원,2.01203E+13,I,43343.99999,,947159.9141,1941167.914,동물병원,,,0,
3170000,3.17E+17,20070405,,1,영업/정상,0,정상,,,,,894-8085,0,,서울특별시 금천구 독산동 378-397번지,서울특별시 금천구 독산로 188 (독산동),8562,금천동물병원,2.01904E+13,U,43565.11111,,947176.0878,1940385.938,동물병원,,,0,
3170000,3.17E+17,20191101,,1,영업/정상,0,정상,,,,,6978-9500,,,서울특별시 금천구 가산동 550-1번지 IT캐슬,서울특별시 금천구 가산디지털2로 98 IT캐슬 2동 210호 (가산동),8506,나비셀 동물의료센터,2.01911E+13,I,43772.01623,,945163.1785,1941826.496,동물병원,,,0,
3170000,3.17E+17,20160630,,1,영업/정상,0,정상,,,,,28071616,,,서울특별시 금천구 독산동 1102-5번지,서울특별시 금천구 금하로1라길 35 1층 (독산동),8600,조아동물병원,2.01606E+13,I,43343.99999,,946010.4867,1939270.005,동물병원,,,0,
3170000,3.17E+17,20170327,,1,영업/정상,0,정상,,,,,02-855-8575,152.5,,서울특별시 금천구 독산동 145-13번지,서울특별시 금천구 시흥대로 483 (독산동),8531,24시 글로리 동물병원,2.01907E+13,U,43666.11111,,946726.4436,1941811.804,동물병원,,,0,
3170000,3.17E+17,20180410,,1,영업/정상,0,정상,,,,,802-2811,227.32,,서울특별시 금천구 시흥동 904-6 서우빌딩,서울특별시 금천구 시흥대로 172 서우빌딩 (시흥동),8631,더조은 동물의료센터,2.02207E+13,U,44536.96111,,947151.3908,1938788.055,,,,,
3180000,3.18E+17,20210630,,1,영업/정상,0,정상,,,,,02-831-0075,0,,서울특별시 영등포구 신길동 324-49 영민빌딩 1층,서울특별시 영등포구 가마산로 449-1 영민빌딩 1층 (신길동),7383,다움동물병원,2.02106E+13,I,44379.01598,,947457.0083,1945028.585,동물병원,,,0,0
3180000,3.18E+17,20000218,,1,영업/정상,0,정상,,,,,02-835-7572,153,,서울특별시 영등포구 신길동 3611번지,서울특별시 영등포구 신길로 70 (신길동),7436,신풍동물종합병원,2.02004E+13,U,43950.11111,,947650.4909,1944236.079,동물병원,,,0,0
3180000,3.18E+17,19881114,,1,영업/정상,0,정상,,,,,833-0309,49.5,,서울특별시 영등포구 신길동 628번지,서울특별시 영등포구 여의대방로35길 1 (신길동),,대방동물병원,2.00903E+13,I,43343.99999,,948701.0071,1944538.327,동물병원,,,0,0
